2003-01-02T13:00:00,-0.66,0.75,-0.27,1.21,-0.85,0.25,0.16,-0.45,-0.15,0,0,-12.00
2003-01-02T14:00:00,-0.37,0.76,-0.4,1.1,-0.76,0.36,0.19,-0.46,-0.15,0,0,-14.00
2003-01-02T15:00:00,-0.4,0.84,0.13,1.13,-1.04,-0.31,0.27,-0.48,-0.14,0,0,-18.00
2003-01-02T16:00:00,-0.32,0.95,-0.18,1.09,-1.04,0.06,0.22,-0.5,-0.16,1,0,-18.00
2003-01-02T17:00:00,-0.1,0.99,-0.28,1.01,-1.09,0.09,0.39,-0.49,-0.15,1,0,-13.00
2003-01-02T18:00:00,-0.48,0.73,0.18,1.09,-1.04,-0.38,0.44,-0.47,-0.13,1,0,-7.00
2003-01-02T19:00:00,-0.95,0.8,0.34,1.08,-1.26,-0.57,1.01,-0.41,-0.13,1,0,-10.00
2003-01-02T20:00:00,-0.89,1.21,0.68,0.84,-1.5,-1.04,2.25,-0.38,-0.13,1,0,-8.00
2003-01-02T21:00:00,-0.76,1.43,0.78,0.8,-1.56,-1.43,3.11,-0.4,-0.13,1,0,0.00
2003-01-02T22:00:00,-1.07,1.42,0.64,0.84,-1.66,-1.44,3.56,-0.41,-0.13,1,0,8.00
2003-01-02T23:00:00,-0.95,1.26,0.56,0.87,-1.87,-1.46,4.95,-0.48,-0.12,1,0,15.00
2003-01-03T00:00:00,-0.3,-0.52,0.97,0.86,-1.71,-1.26,5.56,-0.5,-0.06,1,0,16.00
2003-01-03T01:00:00,-0.05,-1.69,1.46,0.96,-1.18,-1.57,1.18,-0.35,-0.17,1,0,16.00
2003-01-03T02:00:00,0.74,-1.44,0.7,0.77,-0.01,-1.65,0.85,-0.21,-0.14,1,0,9.00
2003-01-03T03:00:00,0.64,-1.08,0.79,0.53,0.86,-1.83,0.71,-0.09,-0.1,1,0,5.00
2003-01-03T04:00:00,0.5,-1.24,0.41,0.52,0.69,-1.25,0.72,-0.1,-0.09,1,0,4.00
2003-01-03T05:00:00,0.52,-1.25,0.49,0.41,0.17,-0.4,1.03,0.01,-0.06,1,0,5.00
