1997-07-02T18:00:00,0.25,-1.22,-0.16,1.65,-0.56,0.09,0.66,-0.55,-0.17,0,0,0.00
1997-07-02T19:00:00,0.43,-0.93,-0.46,1.72,-0.87,-0.3,1.11,-0.55,-0.16,0,0,-2.00
1997-07-02T20:00:00,0.21,-1.1,0.04,1.63,-0.69,0.22,0.84,-0.55,-0.16,1,0,-5.00
1997-07-02T21:00:00,0.16,-1.08,0.24,1.58,-0.57,0.2,0.84,-0.55,-0.16,1,0,-9.00
1997-07-02T22:00:00,0.43,-1.17,0.05,1.62,-0.63,0.1,0.87,-0.54,-0.16,1,0,-8.00
1997-07-02T23:00:00,0.24,-1.07,-0.15,1.6,-0.41,0.33,1.4,-0.55,-0.15,1,0,-7.00
1997-07-03T00:00:00,0.29,-1.14,0.09,1.6,-0.41,0.35,1.66,-0.55,-0.15,1,0,-4.00
1997-07-03T01:00:00,0.23,-1.18,-0.17,1.6,-0.47,0.18,1.16,-0.55,-0.16,1,0,-3.00
1997-07-03T02:00:00,0.23,-0.99,0.3,1.57,-0.55,0.4,1.7,-0.54,-0.14,1,0,-3.00
1997-07-03T03:00:00,0.25,-1.13,0.18,1.54,-0.4,0.42,2.0,-0.53,-0.14,1,0,0.00
1997-07-03T04:00:00,0.72,-0.46,0.55,1.48,-0.69,0.16,1.03,-0.52,-0.14,1,0,2.00
1997-07-03T05:00:00,0.82,-0.18,0.95,1.44,-0.82,0.16,0.84,-0.5,-0.16,1,0,1.00
1997-07-03T06:00:00,0.61,0.14,1.1,1.43,-0.78,0.35,0.93,-0.46,-0.15,1,0,1.00
1997-07-03T07:00:00,-0.14,0.48,0.39,1.24,-0.33,-0.0,2.38,-0.43,0.17,1,0,3.00
1997-07-03T08:00:00,-0.02,0.14,-0.25,1.22,-0.54,-0.27,3.16,-0.44,0.83,1,0,9.00
1997-07-03T09:00:00,-0.31,0.49,0.17,1.17,-0.64,-0.41,3.36,-0.46,0.24,1,0,14.00
1997-07-03T10:00:00,-0.43,1.03,-0.01,1.11,-0.48,-0.35,1.48,-0.38,-0.09,1,0,18.00
1997-07-03T11:00:00,-0.4,0.75,-0.61,1.03,0.06,-0.13,1.04,-0.27,-0.08,1,0,12.00
1997-07-03T12:00:00,-0.86,-0.08,-2.01,1.1,-1.56,0.74,2.59,0.33,-0.08,1,0,9.00
1997-07-03T13:00:00,0.95,-2.16,-1.52,0.82,-5.16,1.97,2.62,1.08,-0.05,1,0,5.00
1997-07-03T14:00:00,-1.76,1.84,-0.51,0.84,-7.1,2.2,1.35,0.89,-0.08,1,0,0.00
1997-07-03T15:00:00,-1.33,1.45,1.17,-0.53,-10.5,2.34,0.27,1.13,-0.11,1,0,-4.00
1997-07-03T16:00:00,2.76,-1.27,3.12,0.0,-12.78,2.24,-0.51,0.23,-0.19,1,0,-3.00
1997-07-04T15:00:00,-2.33,-0.83,0.76,1.77,-2.6,0.64,0.17,0.85,-0.14,1,0,1.00
1997-07-04T16:00:00,-0.97,-0.39,-1.41,1.8,-2.67,0.77,0.97,1.21,-0.0,1,0,-1.00
1997-07-04T17:00:00,0.61,0.78,1.17,1.91,-3.1,0.31,1.03,1.15,0.09,1,0,-3.00
1997-07-04T18:00:00,0.82,1.11,0.41,1.34,0.5,0.03,1.1,1.29,0.22,1,0,-2.00
1997-07-04T19:00:00,1.73,1.71,0.4,1.5,0.67,0.39,1.21,0.91,-0.07,1,0,-1.00
1997-07-04T20:00:00,1.44,1.74,-0.43,1.9,-1.52,0.5,1.52,1.28,-0.0,1,0,1.00
1997-07-04T21:00:00,0.82,1.44,0.05,0.93,2.36,0.0,0.82,0.12,-0.09,1,0,0.00
1997-07-04T22:00:00,-0.21,0.61,0.36,0.89,-0.42,-0.39,0.49,-0.3,-0.0,0,0,-3.00
1997-07-04T23:00:00,-0.69,-0.2,0.22,0.91,0.4,0.01,0.41,-0.21,0.05,0,0,-4.00
1997-07-05T00:00:00,-0.38,-0.23,0.35,0.84,0.34,-0.33,0.38,-0.3,0.14,0,0,-4.00
1997-07-05T01:00:00,-0.33,-0.13,0.38,0.84,0.3,-0.47,0.4,-0.29,0.21,0,0,-2.00
1997-07-05T02:00:00,-0.54,0.07,0.02,0.92,0.04,-0.15,0.33,-0.21,0.21,0,0,4.00
1997-07-05T03:00:00,-0.44,0.19,0.02,0.9,-0.09,-0.15,0.48,-0.21,0.37,0,0,5.00
1997-07-05T04:00:00,-0.25,0.25,0.02,0.88,-0.18,-0.33,0.42,-0.22,0.71,0,0,3.00
1997-07-05T05:00:00,-0.52,0.07,-0.13,0.92,-0.02,-0.11,0.54,-0.19,0.26,0,0,3.00
1997-07-05T06:00:00,-0.35,-0.11,0.34,0.92,0.08,-0.36,0.48,-0.26,0.33,0,0,1.00
1997-07-05T07:00:00,-0.08,0.23,0.25,0.92,-0.11,-0.31,0.45,-0.27,0.81,0,0,2.00
